Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day,Trip Duration(minutes)
5551,City,124,Cancelled,2016-07-15 05:30,,5,Friday,
5552,Airport,75,Trip Completed,2016-07-15 05:33,2016-07-15 06:28,5,Friday,55
5553,Airport,226,Trip Completed,2016-07-15 05:34,2016-07-15 06:19,5,Friday,45
5554,Airport,70,Trip Completed,2016-07-15 05:37,2016-07-15 06:10,5,Friday,33
5555,City,129,Trip Completed,2016-07-15 05:44,2016-07-15 06:28,5,Friday,44
5556,City,216,Trip Completed,2016-07-15 05:35,2016-07-15 06:49,5,Friday,74
5557,City,234,Cancelled,2016-07-15 05:39,,5,Friday,
5558,Airport,112,Trip Completed,2016-07-15 05:32,2016-07-15 06:05,5,Friday,33
5559,Airport,124,Trip Completed,2016-07-15 05:39,2016-07-15 06:52,5,Friday,73
5560,Airport,178,Trip Completed,2016-07-15 05:35,2016-07-15 06:19,5,Friday,44
5561,City,,No Cars Available,2016-07-15 05:40,,5,Friday,
5562,Airport,,No Cars Available,2016-07-15 05:43,,5,Friday,
5563,City,,No Cars Available,2016-07-15 05:45,,5,Friday,
5564,Airport,25,Trip Completed,2016-07-15 05:41,2016-07-15 06:53,5,Friday,72
5565,City,60,Cancelled,2016-07-15 05:45,,5,Friday,
5566,Airport,139,Trip Completed,2016-07-15 05:43,2016-07-15 06:59,5,Friday,76
5567,City,,No Cars Available,2016-07-15 05:48,,5,Friday,
5568,Airport,9,Trip Completed,2016-07-15 05:47,2016-07-15 06:25,5,Friday,38
5569,City,89,Cancelled,2016-07-15 05:41,,5,Friday,
5570,City,184,Trip Completed,2016-07-15 05:53,2016-07-15 06:17,5,Friday,24
5571,City,,No Cars Available,2016-07-15 05:52,,5,Friday,
5572,City,105,Trip Completed,2016-07-15 05:46,2016-07-15 06:40,5,Friday,54
5573,City,65,Trip Completed,2016-07-15 05:48,2016-07-15 06:19,5,Friday,31
5574,City,,No Cars Available,2016-07-15 05:55,,5,Friday,
5575,City,22,Trip Completed,2016-07-15 05:53,2016-07-15 06:50,5,Friday,57
5576,City,110,Trip Completed,2016-07-15 05:53,2016-07-15 06:25,5,Friday,32
5577,City,157,Cancelled,2016-07-15 05:55,,5,Friday,
5578,City,291,Trip Completed,2016-07-15 05:48,2016-07-15 06:43,5,Friday,55
5579,City,,No Cars Available,2016-07-15 05:56,,5,Friday,
5580,City,61,Trip Completed,2016-07-15 05:51,2016-07-15 07:08,5,Friday,77
5581,City,145,Cancelled,2016-07-15 05:53,,5,Friday,
5582,City,270,Cancelled,2016-07-15 05:52,,5,Friday,
5583,City,40,Cancelled,2016-07-15 05:58,,5,Friday,
5584,City,76,Cancelled,2016-07-15 05:53,,5,Friday,
5585,City,92,Trip Completed,2016-07-15 05:58,2016-07-15 07:10,5,Friday,72
5586,City,251,Trip Completed,2016-07-15 05:56,2016-07-15 06:33,5,Friday,37
5587,City,199,Cancelled,2016-07-15 05:58,,5,Friday,
5588,City,,No Cars Available,2016-07-15 05:58,,5,Friday,
5589,City,,No Cars Available,2016-07-15 05:54,,5,Friday,
5590,City,244,Cancelled,2016-07-15 06:02,,6,Friday,
5591,City,127,Cancelled,2016-07-15 05:58,,5,Friday,
5592,City,,No Cars Available,2016-07-15 06:10,,6,Friday,
5593,City,,No Cars Available,2016-07-15 06:02,,6,Friday,
5594,Airport,48,Trip Completed,2016-07-15 06:05,2016-07-15 07:02,6,Friday,57
5595,City,,No Cars Available,2016-07-15 06:10,,6,Friday,
5596,City,168,Trip Completed,2016-07-15 06:08,2016-07-15 06:51,6,Friday,43
5597,City,67,Trip Completed,2016-07-15 06:04,2016-07-15 07:00,6,Friday,56
5598,City,175,Cancelled,2016-07-15 06:13,,6,Friday,
5599,City,,No Cars Available,2016-07-15 06:09,,6,Friday,
5600,City,51,Trip Completed,2016-07-15 06:09,2016-07-15 07:12,6,Friday,63
5601,Airport,,No Cars Available,2016-07-15 06:09,,6,Friday,
5602,City,,No Cars Available,2016-07-15 06:10,,6,Friday,
5603,City,287,Cancelled,2016-07-15 06:08,,6,Friday,
5604,City,82,Cancelled,2016-07-15 06:08,,6,Friday,
5605,City,234,Trip Completed,2016-07-15 06:15,2016-07-15 07:03,6,Friday,48
5606,City,289,Trip Completed,2016-07-15 06:09,2016-07-15 07:23,6,Friday,74
5607,City,,No Cars Available,2016-07-15 06:18,,6,Friday,
5608,Airport,31,Trip Completed,2016-07-15 06:18,2016-07-15 07:07,6,Friday,49
5609,City,90,Cancelled,2016-07-15 06:15,,6,Friday,
5610,City,,No Cars Available,2016-07-15 06:16,,6,Friday,
5611,City,,No Cars Available,2016-07-15 06:21,,6,Friday,
5612,City,36,Trip Completed,2016-07-15 06:15,2016-07-15 07:17,6,Friday,62
5613,City,37,Cancelled,2016-07-15 06:17,,6,Friday,
5614,City,102,Cancelled,2016-07-15 06:14,,6,Friday,
5615,City,208,Trip Completed,2016-07-15 06:27,2016-07-15 07:32,6,Friday,65
5616,City,,No Cars Available,2016-07-15 06:21,,6,Friday,
5617,City,73,Trip Completed,2016-07-15 06:25,2016-07-15 07:36,6,Friday,71
5618,City,217,Cancelled,2016-07-15 06:25,,6,Friday,
5619,Airport,268,Trip Completed,2016-07-15 06:30,2016-07-15 07:39,6,Friday,69
5620,City,,No Cars Available,2016-07-15 06:34,,6,Friday,
5621,City,17,Cancelled,2016-07-15 06:28,,6,Friday,
5622,Airport,145,Trip Completed,2016-07-15 06:27,2016-07-15 07:38,6,Friday,71
5623,City,292,Cancelled,2016-07-15 06:27,,6,Friday,
5624,City,,No Cars Available,2016-07-15 06:29,,6,Friday,
5625,City,,No Cars Available,2016-07-15 06:31,,6,Friday,
5626,City,206,Cancelled,2016-07-15 06:33,,6,Friday,
5627,City,104,Cancelled,2016-07-15 06:34,,6,Friday,
5628,City,199,Cancelled,2016-07-15 06:34,,6,Friday,
5629,Airport,10,Trip Completed,2016-07-15 06:33,2016-07-15 07:19,6,Friday,46
5630,Airport,95,Trip Completed,2016-07-15 06:32,2016-07-15 07:14,6,Friday,42
5631,City,283,Cancelled,2016-07-15 06:36,,6,Friday,
5632,City,275,Cancelled,2016-07-15 06:35,,6,Friday,
5633,City,,No Cars Available,2016-07-15 06:41,,6,Friday,
5634,Airport,296,Trip Completed,2016-07-15 06:44,2016-07-15 07:10,6,Friday,26
5635,City,195,Cancelled,2016-07-15 06:43,,6,Friday,
5636,City,232,Trip Completed,2016-07-15 06:38,2016-07-15 07:34,6,Friday,56
5637,City,33,Cancelled,2016-07-15 06:44,,6,Friday,
5638,City,47,Trip Completed,2016-07-15 06:40,2016-07-15 07:18,6,Friday,38
5639,City,129,Cancelled,2016-07-15 06:44,,6,Friday,
5640,City,144,Cancelled,2016-07-15 06:42,,6,Friday,
5641,City,42,Trip Completed,2016-07-15 06:46,2016-07-15 07:16,6,Friday,30
5642,City,154,Cancelled,2016-07-15 06:51,,6,Friday,
5643,City,134,Cancelled,2016-07-15 06:50,,6,Friday,
5644,City,70,Cancelled,2016-07-15 06:50,,6,Friday,
5645,City,176,Trip Completed,2016-07-15 06:51,2016-07-15 07:35,6,Friday,44
5646,City,205,Cancelled,2016-07-15 06:52,,6,Friday,
5647,City,59,Cancelled,2016-07-15 06:51,,6,Friday,
5648,Airport,216,Trip Completed,2016-07-15 06:55,2016-07-15 07:37,6,Friday,42
5649,Airport,224,Trip Completed,2016-07-15 06:51,2016-07-15 07:44,6,Friday,53
5650,City,238,Cancelled,2016-07-15 06:59,,6,Friday,
5651,City,194,Cancelled,2016-07-15 07:00,,7,Friday,
5652,City,281,Trip Completed,2016-07-15 06:56,2016-07-15 08:07,6,Friday,71
5653,City,179,Cancelled,2016-07-15 06:58,,6,Friday,
5654,City,56,Trip Completed,2016-07-15 06:56,2016-07-15 08:09,6,Friday,73
5655,City,83,Cancelled,2016-07-15 06:59,,6,Friday,
5656,City,205,Cancelled,2016-07-15 06:54,,6,Friday,
5657,City,,No Cars Available,2016-07-15 07:01,,7,Friday,
5658,City,,No Cars Available,2016-07-15 07:03,,7,Friday,
5659,City,174,Trip Completed,2016-07-15 07:03,2016-07-15 08:08,7,Friday,65
5660,City,280,Cancelled,2016-07-15 07:02,,7,Friday,
5661,Airport,11,Trip Completed,2016-07-15 07:08,2016-07-15 07:59,7,Friday,51
5662,City,18,Cancelled,2016-07-15 07:04,,7,Friday,
5663,City,136,Cancelled,2016-07-15 07:02,,7,Friday,
5664,City,188,Trip Completed,2016-07-15 07:03,2016-07-15 07:46,7,Friday,43
5665,City,218,Trip Completed,2016-07-15 07:03,2016-07-15 08:03,7,Friday,60
5666,Airport,12,Trip Completed,2016-07-15 07:04,2016-07-15 08:12,7,Friday,68
5667,City,,No Cars Available,2016-07-15 07:07,,7,Friday,
5668,City,98,Cancelled,2016-07-15 07:06,,7,Friday,
5669,City,,No Cars Available,2016-07-15 07:02,,7,Friday,
5670,City,,No Cars Available,2016-07-15 06:57,,6,Friday,
5671,City,89,Cancelled,2016-07-15 07:05,,7,Friday,
5672,Airport,44,Trip Completed,2016-07-15 07:07,2016-07-15 07:59,7,Friday,52
5673,Airport,276,Trip Completed,2016-07-15 07:05,2016-07-15 07:39,7,Friday,34
5674,Airport,129,Trip Completed,2016-07-15 07:06,2016-07-15 07:47,7,Friday,41
5675,City,212,Cancelled,2016-07-15 07:08,,7,Friday,
5676,City,239,Trip Completed,2016-07-15 07:10,2016-07-15 08:23,7,Friday,73
5677,City,270,Cancelled,2016-07-15 07:06,,7,Friday,
5678,City,97,Cancelled,2016-07-15 07:09,,7,Friday,
5679,City,203,Cancelled,2016-07-15 07:09,,7,Friday,
5680,City,,No Cars Available,2016-07-15 07:08,,7,Friday,
5681,City,134,Trip Completed,2016-07-15 07:17,2016-07-15 07:48,7,Friday,31
5682,City,41,Trip Completed,2016-07-15 07:16,2016-07-15 08:24,7,Friday,68
5683,Airport,221,Trip Completed,2016-07-15 07:15,2016-07-15 08:00,7,Friday,45
5684,City,,No Cars Available,2016-07-15 07:19,,7,Friday,
5685,City,85,Cancelled,2016-07-15 07:17,,7,Friday,
5686,City,279,Trip Completed,2016-07-15 07:19,2016-07-15 08:22,7,Friday,63
5687,City,293,Trip Completed,2016-07-15 07:15,2016-07-15 08:01,7,Friday,46
5688,City,217,Cancelled,2016-07-15 07:24,,7,Friday,
5689,City,213,Trip Completed,2016-07-15 07:21,2016-07-15 07:59,7,Friday,38
5690,City,296,Cancelled,2016-07-15 07:20,,7,Friday,
5691,City,119,Cancelled,2016-07-15 07:26,,7,Friday,
5692,Airport,,No Cars Available,2016-07-15 07:27,,7,Friday,
5693,City,,No Cars Available,2016-07-15 07:27,,7,Friday,
5694,City,256,Cancelled,2016-07-15 07:31,,7,Friday,
5695,City,,No Cars Available,2016-07-15 07:26,,7,Friday,
5696,City,17,Cancelled,2016-07-15 07:32,,7,Friday,
5697,City,50,Trip Completed,2016-07-15 07:32,2016-07-15 08:12,7,Friday,40
5698,Airport,242,Trip Completed,2016-07-15 07:31,2016-07-15 08:43,7,Friday,72
5699,City,6,Cancelled,2016-07-15 07:25,,7,Friday,
5700,Airport,250,Trip Completed,2016-07-15 07:35,2016-07-15 08:08,7,Friday,33
5701,City,6,Cancelled,2016-07-15 07:34,,7,Friday,
5702,City,237,Cancelled,2016-07-15 07:37,,7,Friday,
5703,Airport,273,Trip Completed,2016-07-15 07:27,2016-07-15 08:23,7,Friday,56
5704,City,59,Cancelled,2016-07-15 07:33,,7,Friday,
5705,City,181,Trip Completed,2016-07-15 07:32,2016-07-15 08:16,7,Friday,44
5706,City,187,Cancelled,2016-07-15 07:38,,7,Friday,
5707,City,256,Cancelled,2016-07-15 07:32,,7,Friday,
5708,Airport,289,Trip Completed,2016-07-15 07:35,2016-07-15 08:07,7,Friday,32
5709,City,107,Cancelled,2016-07-15 07:44,,7,Friday,
5710,City,135,Cancelled,2016-07-15 07:38,,7,Friday,
5711,City,179,Trip Completed,2016-07-15 07:40,2016-07-15 08:33,7,Friday,53
5712,City,,No Cars Available,2016-07-15 07:39,,7,Friday,
5713,City,39,Cancelled,2016-07-15 07:43,,7,Friday,
5714,City,142,Cancelled,2016-07-15 07:33,,7,Friday,
5715,City,36,Cancelled,2016-07-15 07:42,,7,Friday,
5716,City,45,Cancelled,2016-07-15 07:37,,7,Friday,
5717,Airport,45,Trip Completed,2016-07-15 07:41,2016-07-15 08:24,7,Friday,43
5718,City,102,Cancelled,2016-07-15 07:39,,7,Friday,
5719,Airport,156,Trip Completed,2016-07-15 07:45,2016-07-15 08:21,7,Friday,36
5720,City,267,Cancelled,2016-07-15 07:37,,7,Friday,
5721,City,,No Cars Available,2016-07-15 07:41,,7,Friday,
5722,City,,No Cars Available,2016-07-15 07:39,,7,Friday,
5723,City,22,Cancelled,2016-07-15 07:44,,7,Friday,
5724,City,46,Trip Completed,2016-07-15 07:40,2016-07-15 08:48,7,Friday,68
5725,City,,No Cars Available,2016-07-15 07:42,,7,Friday,
5726,City,,No Cars Available,2016-07-15 07:46,,7,Friday,
5727,City,,No Cars Available,2016-07-15 07:41,,7,Friday,
5728,City,81,Trip Completed,2016-07-15 07:42,2016-07-15 08:45,7,Friday,63
5729,City,93,Cancelled,2016-07-15 07:49,,7,Friday,
5730,City,111,Trip Completed,2016-07-15 07:50,2016-07-15 08:45,7,Friday,55
5731,City,117,Cancelled,2016-07-15 07:47,,7,Friday,
5732,Airport,133,Trip Completed,2016-07-15 07:47,2016-07-15 08:21,7,Friday,34
5733,City,200,Cancelled,2016-07-15 07:51,,7,Friday,
5734,City,201,Trip Completed,2016-07-15 07:44,2016-07-15 08:53,7,Friday,69
5735,City,229,Cancelled,2016-07-15 07:47,,7,Friday,
5736,City,70,Cancelled,2016-07-15 07:50,,7,Friday,
5737,City,197,Trip Completed,2016-07-15 07:49,2016-07-15 08:58,7,Friday,69
5738,City,202,Trip Completed,2016-07-15 07:53,2016-07-15 08:20,7,Friday,27
5739,City,,No Cars Available,2016-07-15 07:50,,7,Friday,
5740,Airport,105,Trip Completed,2016-07-15 07:50,2016-07-15 08:58,7,Friday,68
5741,City,6,Trip Completed,2016-07-15 07:52,2016-07-15 08:38,7,Friday,46
5742,City,223,Trip Completed,2016-07-15 07:52,2016-07-15 08:51,7,Friday,59
5743,City,,No Cars Available,2016-07-15 07:59,,7,Friday,
5744,City,,No Cars Available,2016-07-15 07:55,,7,Friday,
5745,City,,No Cars Available,2016-07-15 07:58,,7,Friday,
5746,City,70,Trip Completed,2016-07-15 07:52,2016-07-15 08:33,7,Friday,41
5747,City,,No Cars Available,2016-07-15 07:58,,7,Friday,
5748,City,119,Cancelled,2016-07-15 07:57,,7,Friday,
5749,Airport,287,Trip Completed,2016-07-15 07:59,2016-07-15 08:48,7,Friday,49
5750,City,203,Cancelled,2016-07-15 08:03,,8,Friday,
5751,City,104,Cancelled,2016-07-15 08:03,,8,Friday,
5752,City,180,Trip Completed,2016-07-15 08:02,2016-07-15 09:09,8,Friday,67
5753,City,235,Trip Completed,2016-07-15 08:05,2016-07-15 08:43,8,Friday,38
5754,City,35,Cancelled,2016-07-15 08:05,,8,Friday,
5755,City,241,Cancelled,2016-07-15 08:05,,8,Friday,
5756,City,170,Trip Completed,2016-07-15 08:03,2016-07-15 08:51,8,Friday,48
5757,City,38,Trip Completed,2016-07-15 08:12,2016-07-15 09:17,8,Friday,65
5758,City,,No Cars Available,2016-07-15 08:06,,8,Friday,
5759,City,83,Trip Completed,2016-07-15 08:16,2016-07-15 08:54,8,Friday,38
5760,City,157,Cancelled,2016-07-15 08:14,,8,Friday,
5761,City,251,Cancelled,2016-07-15 08:18,,8,Friday,
5762,City,,No Cars Available,2016-07-15 08:23,,8,Friday,
5763,City,121,Cancelled,2016-07-15 08:20,,8,Friday,
5764,City,274,Trip Completed,2016-07-15 08:17,2016-07-15 09:01,8,Friday,44
5765,City,164,Cancelled,2016-07-15 08:18,,8,Friday,
5766,City,191,Trip Completed,2016-07-15 08:19,2016-07-15 09:18,8,Friday,59
5767,City,240,Cancelled,2016-07-15 08:19,,8,Friday,
5768,City,162,Trip Completed,2016-07-15 08:27,2016-07-15 09:30,8,Friday,63
5769,City,264,Cancelled,2016-07-15 08:21,,8,Friday,
5770,Airport,,No Cars Available,2016-07-15 08:16,,8,Friday,
5771,Airport,4,Trip Completed,2016-07-15 08:30,2016-07-15 09:37,8,Friday,67
5772,City,188,Cancelled,2016-07-15 08:22,,8,Friday,
5773,City,,No Cars Available,2016-07-15 08:24,,8,Friday,
5774,City,175,Trip Completed,2016-07-15 08:29,2016-07-15 09:22,8,Friday,53
5775,City,45,Cancelled,2016-07-15 08:24,,8,Friday,
5776,City,,No Cars Available,2016-07-15 08:25,,8,Friday,
5777,City,,No Cars Available,2016-07-15 08:27,,8,Friday,
5778,City,11,Trip Completed,2016-07-15 08:22,2016-07-15 09:13,8,Friday,51
5779,City,,No Cars Available,2016-07-15 08:27,,8,Friday,
5780,City,51,Cancelled,2016-07-15 08:29,,8,Friday,
5781,City,23,Trip Completed,2016-07-15 08:35,2016-07-15 09:42,8,Friday,67
5782,City,113,Cancelled,2016-07-15 08:35,,8,Friday,
5783,City,142,Cancelled,2016-07-15 08:30,,8,Friday,
5784,City,16,Cancelled,2016-07-15 08:34,,8,Friday,
5785,City,190,Cancelled,2016-07-15 08:32,,8,Friday,
5786,City,261,Trip Completed,2016-07-15 08:30,2016-07-15 09:32,8,Friday,62
5787,City,262,Cancelled,2016-07-15 08:30,,8,Friday,
5788,City,154,Cancelled,2016-07-15 08:32,,8,Friday,
5789,Airport,198,Trip Completed,2016-07-15 08:32,2016-07-15 09:15,8,Friday,43
5790,Airport,85,Trip Completed,2016-07-15 08:31,2016-07-15 09:40,8,Friday,69
5791,City,62,Trip Completed,2016-07-15 08:35,2016-07-15 09:19,8,Friday,44
5792,City,154,Cancelled,2016-07-15 08:38,,8,Friday,
5793,Airport,225,Trip Completed,2016-07-15 08:38,2016-07-15 09:41,8,Friday,63
5794,City,207,Cancelled,2016-07-15 08:38,,8,Friday,
5795,City,256,Cancelled,2016-07-15 08:41,,8,Friday,
5796,City,,No Cars Available,2016-07-15 08:40,,8,Friday,
5797,City,,No Cars Available,2016-07-15 08:39,,8,Friday,
5798,City,120,Cancelled,2016-07-15 08:40,,8,Friday,
5799,Airport,128,Trip Completed,2016-07-15 08:41,2016-07-15 09:11,8,Friday,30
5800,City,279,Cancelled,2016-07-15 08:44,,8,Friday,
5801,City,290,Cancelled,2016-07-15 08:40,,8,Friday,
5802,City,290,Trip Completed,2016-07-15 08:43,2016-07-15 09:08,8,Friday,25
5803,City,,No Cars Available,2016-07-15 08:40,,8,Friday,
5804,City,,No Cars Available,2016-07-15 08:42,,8,Friday,
5805,City,68,Cancelled,2016-07-15 08:36,,8,Friday,
5806,Airport,81,Cancelled,2016-07-15 08:46,,8,Friday,
5807,City,159,Trip Completed,2016-07-15 08:41,2016-07-15 09:11,8,Friday,30
5808,City,237,Cancelled,2016-07-15 08:39,,8,Friday,
5809,City,269,Cancelled,2016-07-15 08:48,,8,Friday,
5810,City,,No Cars Available,2016-07-15 08:46,,8,Friday,
5811,City,24,Trip Completed,2016-07-15 08:46,2016-07-15 09:26,8,Friday,40
5812,City,293,Cancelled,2016-07-15 08:44,,8,Friday,
5813,City,,No Cars Available,2016-07-15 08:46,,8,Friday,
5814,City,43,Trip Completed,2016-07-15 08:43,2016-07-15 09:55,8,Friday,72
5815,City,121,Cancelled,2016-07-15 08:47,,8,Friday,
5816,City,220,Cancelled,2016-07-15 08:44,,8,Friday,
5817,City,232,Cancelled,2016-07-15 08:46,,8,Friday,
5818,City,,No Cars Available,2016-07-15 08:49,,8,Friday,
5819,City,,No Cars Available,2016-07-15 08:49,,8,Friday,
5820,City,267,Cancelled,2016-07-15 08:50,,8,Friday,
5821,City,233,Cancelled,2016-07-15 08:54,,8,Friday,
5822,Airport,79,Trip Completed,2016-07-15 08:53,2016-07-15 09:40,8,Friday,47
5823,City,199,Trip Completed,2016-07-15 08:56,2016-07-15 10:07,8,Friday,71
5824,City,249,Cancelled,2016-07-15 08:50,,8,Friday,
5825,Airport,267,Trip Completed,2016-07-15 08:54,2016-07-15 09:52,8,Friday,58
5826,City,121,Cancelled,2016-07-15 08:50,,8,Friday,
5827,Airport,112,Trip Completed,2016-07-15 08:52,2016-07-15 09:29,8,Friday,37
5828,City,195,Cancelled,2016-07-15 09:00,,9,Friday,
5829,City,,No Cars Available,2016-07-15 09:01,,9,Friday,
5830,City,44,Cancelled,2016-07-15 08:55,,8,Friday,
5831,City,71,Cancelled,2016-07-15 08:56,,8,Friday,
5832,City,186,Trip Completed,2016-07-15 09:00,2016-07-15 09:55,9,Friday,55
5833,City,250,Cancelled,2016-07-15 08:57,,8,Friday,
5834,Airport,100,Trip Completed,2016-07-15 08:54,2016-07-15 10:05,8,Friday,71
5835,City,69,Cancelled,2016-07-15 08:53,,8,Friday,
5836,City,243,Cancelled,2016-07-15 09:02,,9,Friday,
5837,City,,No Cars Available,2016-07-15 08:59,,8,Friday,
5838,City,33,Cancelled,2016-07-15 09:02,,9,Friday,
5839,City,117,Cancelled,2016-07-15 08:57,,8,Friday,
5840,City,,No Cars Available,2016-07-15 09:07,,9,Friday,
5841,City,,No Cars Available,2016-07-15 09:07,,9,Friday,
5842,City,102,Trip Completed,2016-07-15 09:04,2016-07-15 09:53,9,Friday,49
5843,Airport,196,Trip Completed,2016-07-15 09:10,2016-07-15 09:36,9,Friday,26
5844,Airport,300,Trip Completed,2016-07-15 09:07,2016-07-15 09:56,9,Friday,49
5845,City,,No Cars Available,2016-07-15 09:06,,9,Friday,
5846,City,27,Cancelled,2016-07-15 09:05,,9,Friday,
5847,Airport,31,Cancelled,2016-07-15 09:05,,9,Friday,
5848,City,90,Cancelled,2016-07-15 09:04,,9,Friday,
5849,City,131,Cancelled,2016-07-15 09:09,,9,Friday,
5850,City,215,Trip Completed,2016-07-15 09:03,2016-07-15 10:14,9,Friday,71
5851,Airport,230,Trip Completed,2016-07-15 09:03,2016-07-15 10:19,9,Friday,76
5852,City,,No Cars Available,2016-07-15 09:07,,9,Friday,
5853,City,99,Cancelled,2016-07-15 09:10,,9,Friday,
5854,Airport,103,Cancelled,2016-07-15 09:09,,9,Friday,
5855,City,157,Cancelled,2016-07-15 09:06,,9,Friday,
5856,City,203,Cancelled,2016-07-15 09:08,,9,Friday,
5857,Airport,5,Trip Completed,2016-07-15 09:08,2016-07-15 10:07,9,Friday,59
5858,City,,No Cars Available,2016-07-15 09:14,,9,Friday,
5859,City,,No Cars Available,2016-07-15 09:11,,9,Friday,
5860,City,155,Cancelled,2016-07-15 09:13,,9,Friday,
5861,Airport,77,Trip Completed,2016-07-15 09:11,2016-07-15 10:26,9,Friday,75
5862,City,176,Trip Completed,2016-07-15 09:19,2016-07-15 09:56,9,Friday,37
5863,City,,No Cars Available,2016-07-15 09:15,,9,Friday,
5864,Airport,50,Trip Completed,2016-07-15 09:22,2016-07-15 10:18,9,Friday,56
5865,City,248,Cancelled,2016-07-15 09:18,,9,Friday,
5866,City,39,Cancelled,2016-07-15 09:19,,9,Friday,
5867,City,193,Cancelled,2016-07-15 09:19,,9,Friday,
5868,City,125,Trip Completed,2016-07-15 09:16,2016-07-15 10:34,9,Friday,78
5869,City,140,Trip Completed,2016-07-15 09:22,2016-07-15 10:11,9,Friday,49
5870,Airport,231,Trip Completed,2016-07-15 09:23,2016-07-15 10:17,9,Friday,54
5871,City,177,Cancelled,2016-07-15 09:23,,9,Friday,
5872,City,29,Cancelled,2016-07-15 09:20,,9,Friday,
5873,City,250,Cancelled,2016-07-15 09:20,,9,Friday,
5874,City,234,Cancelled,2016-07-15 09:21,,9,Friday,
5875,City,31,Cancelled,2016-07-15 09:22,,9,Friday,
5876,City,258,Cancelled,2016-07-15 09:27,,9,Friday,
5877,City,31,Trip Completed,2016-07-15 09:37,2016-07-15 10:08,9,Friday,31
5878,City,219,Trip Completed,2016-07-15 09:33,2016-07-15 10:30,9,Friday,57
5879,City,275,Cancelled,2016-07-15 09:27,,9,Friday,
5880,City,44,Cancelled,2016-07-15 09:38,,9,Friday,
5881,City,,No Cars Available,2016-07-15 09:36,,9,Friday,
5882,City,,No Cars Available,2016-07-15 09:32,,9,Friday,
5883,Airport,155,Trip Completed,2016-07-15 09:39,2016-07-15 10:48,9,Friday,69
5884,City,226,Cancelled,2016-07-15 09:36,,9,Friday,
5885,City,,No Cars Available,2016-07-15 09:34,,9,Friday,
5886,City,73,Cancelled,2016-07-15 09:33,,9,Friday,
5887,City,74,Trip Completed,2016-07-15 09:39,2016-07-15 10:23,9,Friday,44
5888,City,273,Trip Completed,2016-07-15 09:38,2016-07-15 10:35,9,Friday,57
5889,City,,No Cars Available,2016-07-15 09:38,,9,Friday,
5890,City,18,Trip Completed,2016-07-15 09:43,2016-07-15 10:55,9,Friday,72
5891,Airport,266,Trip Completed,2016-07-15 09:37,2016-07-15 10:34,9,Friday,57
5892,City,118,Trip Completed,2016-07-15 09:48,2016-07-15 10:46,9,Friday,58
5893,City,206,Trip Completed,2016-07-15 09:42,2016-07-15 10:18,9,Friday,36
5894,City,78,Cancelled,2016-07-15 09:46,,9,Friday,
5895,City,201,Cancelled,2016-07-15 09:49,,9,Friday,
5896,City,32,Trip Completed,2016-07-15 09:47,2016-07-15 10:32,9,Friday,45
5897,City,250,Trip Completed,2016-07-15 09:53,2016-07-15 10:52,9,Friday,59
5898,City,7,Trip Completed,2016-07-15 09:50,2016-07-15 10:40,9,Friday,50
5899,Airport,66,Trip Completed,2016-07-15 09:55,2016-07-15 10:23,9,Friday,28
5900,City,173,Trip Completed,2016-07-15 09:53,2016-07-15 10:44,9,Friday,51
5901,City,214,Trip Completed,2016-07-15 09:53,2016-07-15 11:01,9,Friday,68
5902,City,22,Trip Completed,2016-07-15 09:52,2016-07-15 10:37,9,Friday,45
5903,City,83,Cancelled,2016-07-15 09:58,,9,Friday,
5904,City,152,Trip Completed,2016-07-15 10:00,2016-07-15 10:34,10,Friday,34
5905,Airport,272,Trip Completed,2016-07-15 09:51,2016-07-15 10:29,9,Friday,38
5906,City,114,Trip Completed,2016-07-15 09:56,2016-07-15 10:29,9,Friday,33
5907,Airport,170,Trip Completed,2016-07-15 09:56,2016-07-15 11:04,9,Friday,68
5908,Airport,271,Trip Completed,2016-07-15 09:56,2016-07-15 11:08,9,Friday,72
5909,City,,No Cars Available,2016-07-15 10:00,,10,Friday,
5910,Airport,51,Trip Completed,2016-07-15 10:00,2016-07-15 10:52,10,Friday,52
5911,City,68,Cancelled,2016-07-15 09:53,,9,Friday,
5912,City,177,Cancelled,2016-07-15 10:00,,10,Friday,
5913,City,191,Cancelled,2016-07-15 09:58,,9,Friday,
5914,City,216,Cancelled,2016-07-15 09:58,,9,Friday,
5915,City,244,Trip Completed,2016-07-15 10:00,2016-07-15 11:02,10,Friday,62
5916,City,3,Trip Completed,2016-07-15 10:00,2016-07-15 10:53,10,Friday,53
5917,Airport,104,Trip Completed,2016-07-15 10:04,2016-07-15 10:54,10,Friday,50
5918,City,204,Cancelled,2016-07-15 10:01,,10,Friday,
5919,City,19,Trip Completed,2016-07-15 10:03,2016-07-15 10:59,10,Friday,56
5920,Airport,122,Trip Completed,2016-07-15 10:06,2016-07-15 10:41,10,Friday,35
5921,City,138,Trip Completed,2016-07-15 10:04,2016-07-15 10:42,10,Friday,38
5922,City,,No Cars Available,2016-07-15 10:07,,10,Friday,
5923,City,12,Trip Completed,2016-07-15 10:07,2016-07-15 10:50,10,Friday,43
5924,City,86,Trip Completed,2016-07-15 10:09,2016-07-15 10:47,10,Friday,38
5925,City,115,Trip Completed,2016-07-15 10:08,2016-07-15 10:32,10,Friday,24
